grain_ID;grain_R;grain volume;b/a;a;b;c
24432,00;14,38;12466,19268;0,58;20,79945248;11,96180344;11,96180344
24433,00;6,91;1381,976598;0,33;14,50207142;4,769699515;4,769699515
24434,00;15,77;16426,64402;0,64;21,2257491;13,59247694;13,59247694
24435,00;36,02;195683,9562;0,49;57,77272672;28,43622046;28,43622046
24436,00;48,86;488602,5119;0,55;73,11769526;39,94130921;39,94130921
24437,00;6,91;1381,976598;0,53;10,61510576;5,574987231;5,574987231
24438,00;8,92;2973,540194;0,35;18,08677315;6,264869895;6,264869895
24439,00;19,34;30298,46316;0,63;26,32071888;16,57742692;16,57742692
24440,00;18,23;25366,38225;0,63;24,67763367;15,66510121;15,66510121
24441,00;3,99;265,9615203;0,55;5,920832418;3,274716546;3,274716546
24442,00;18,92;28385,24089;0,63;25,66211838;16,25008868;16,25008868
24443,00;14,66;13192,26783;0,52;22,7055603;11,77739697;11,77739697
24444,00;21,39;40999,21864;0,73;26,46152126;19,23251507;19,23251507
24445,00;5,64;752,2527779;1,00;5,641895835;5,641895835;5,641895835
24446,00;4,89;488,6025119;0,74;5,957798479;4,424769363;4,424769363
24447,00;29,72;109965,963;0,52;45,88597922;23,91909998;23,91909998
24448,00;26,39;76963,69202;0,74;32,16127094;23,90187883;23,90187883
24449,00;51,28;564977,3134;0,63;69,81991565;43,95229328;43,95229328
24450,00;22,39;47020,21794;0,67;29,30099973;19,57297291;19,57297291
24451,00;20,73;37313,36815;0,49;33,41147747;16,32826655;16,32826655
24452,00;33,38;155763,5608;0,52;51,52585946;26,86432955;26,86432955
24453,00;18,50;26514,07599;0,44;31,88984641;14,08859646;14,08859646
24454,00;7,05;1469,243707;0,93;7,411078355;6,879579798;6,879579798
24455,00;12,05;7331,082667;0,93;12,66792383;11,75403642;11,75403642
24456,00;26,16;74993,13168;0,93;27,47121881;25,52862808;25,52862808
24457,00;13,53;10372,07306;0,53;20,77244174;10,91804058;10,91804058
24458,00;27,02;82638,59458;0,72;33,70244936;24,19448734;24,19448734
24459,00;37,87;227555,1785;0,58;54,6605574;31,52550332;31,52550332
24460,00;4,89;488,6025119;0,74;5,957798479;4,424769363;4,424769363
24461,00;15,96;17021,53731;0,86;17,62200049;15,18544354;15,18544354
24462,00;17,50;22462,85263;0,57;25,58561257;14,47738886;14,47738886
24463,00;22,12;45350,96021;0,92;23,36879011;21,52438863;21,52438863
24464,00;30,90;123607,7446;0,70;39,25987065;27,41600081;27,41600081
24465,00;25,70;71103,49552;0,56;38,00592039;21,13370028;21,13370028
24466,00;13,23;9703,040283;0,81;15,23632517;12,33018226;12,33018226
24467,00;31,25;127881,012;0,56;46,21890933;25,7009325;25,7009325
24468,00;19,95;33245,19003;0,76;23,94918993;18,20432964;18,20432964
24469,00;24,90;64695,31977;0,27;60,05704998;16,03651997;16,03651997
24470,00;33,05;151196,7106;0,75;39,9179013;30,07066392;30,07066392
24471,00;33,41;156180,9709;0,60;47,19995009;28,1059963;28,1059963
24472,00;48,82;487381,5146;0,83;55,27123041;45,88182199;45,88182199
24473,00;53,43;638942,3546;0,55;79,96385173;43,67568063;43,67568063
24474,00;9,46;3548,15511;0,81;10,93088304;8,802973005;8,802973005
24475,00;17,39;22026,68842;0,84;19,58899431;16,38416185;16,38416185
24476,00;29,99;112951,3637;0,65;40,11408019;25,92704465;25,92704465
24477,00;17,39;22026,68842;0,58;25,02137542;14,49688554;14,49688554
24478,00;24,43;61075,31402;0,54;37,03959076;19,84063008;19,84063008
24479,00;10,17;4407,464687;0,63;13,85661278;8,71408066;8,71408066
24480,00;12,05;7331,082667;0,79;14,12445434;11,13150573;11,13150573
24481,00;40,88;286155,9335;0,64;55,21434191;35,17475838;35,17475838
24482,00;22,83;49846,62551;0,74;27,9604057;20,6301242;20,6301242
24483,00;22,17;45627,77132;0,36;44,0246024;15,72977833;15,72977833
24484,00;20,92;38354,63441;0,92;22,10485152;20,35264315;20,35264315
24485,00;10,17;4407,464687;0,53;15,52373916;8,232883078;8,232883078
24486,00;26,91;81627,38839;0,61;37,39497904;22,82795455;22,82795455
24487,00;6,31;1051,305217;0,64;8,449774004;5,450013254;5,450013254
24488,00;17,04;20735,43306;0,72;21,1382249;15,30304986;15,30304986
24489,00;26,76;80285,58521;0,80;30,96420647;24,87966376;24,87966376
24490,00;20,97;38616,44023;0,70;26,59237005;18,61929749;18,61929749
24491,00;18,28;25594,56478;0,66;24,20711966;15,88758954;15,88758954
24492,00;10,17;4407,464687;0,56;15,04908949;8,36170812;8,36170812
24493,00;16,21;17825,62325;0,66;21,29484988;14,13646316;14,13646316
24494,00;34,66;174477,4214;0,69;44,53586;30,58231737;30,58231737
24495,00;12,13;7482,236052;0,70;15,38404092;10,77546907;10,77546907
24496,00;30,28;116341,6488;0,73;37,42331804;27,24282605;27,24282605
24497,00;20,54;36281,69912;0,55;30,45324819;16,86485817;16,86485817
24498,00;23,43;53894,87257;0,70;29,64639556;20,83259978;20,83259978
24499,00;34,55;172747,0748;0,92;36,55343751;33,58898915;33,58898915
24500,00;12,17;7555,957749;0,49;19,56472582;9,602041368;9,602041368
24501,00;12,93;9049,045146;0,58;18,68822491;10,75159872;10,75159872
24502,00;34,81;176648,4233;0,59;49,36978719;29,22671135;29,22671135
24503,00;8,46;2538,853126;0,71;10,64180173;7,546870581;7,546870581
24504,00;8,10;2228,202905;0,66;10,71281261;7,046627417;7,046627417
24505,00;30,77;122065,8712;0,65;41,14704702;26,61236593;26,61236593
24506,00;36,51;203881,1056;0,94;38,0468913;35,76717145;35,76717145
24507,00;21,67;42613,95378;0,59;30,86672864;18,15458429;18,15458429
24508,00;6,46;1131,130644;0,73;8,000669718;5,809635808;5,809635808
24509,00;25,27;67599,17173;0,79;29,67869746;23,31868009;23,31868009
24510,00;21,11;39405,4103;0,60;29,66616802;17,80749767;17,80749767
24511,00;27,35;85696,99504;0,89;29,56305802;26,30654507;26,30654507
24512,00;19,24;29816,2652;0,77;22,9519386;17,61053825;17,61053825
24513,00;27,93;91224,80147;0,83;31,60627911;26,24976824;26,24976824
24514,00;20,34;35259,71755;0,74;24,91208321;18,38188679;18,38188679
24515,00;31,41;129839,3525;0,68;40,44616901;27,68344728;27,68344728
24516,00;4,38;352,7258928;0,66;5,755990254;3,824849411;3,824849411
24517,00;18,06;24685,93596;0,90;19,33698252;17,45766446;17,45766446
24518,00;15,96;17021,53731;0,76;19,18359923;14,554257;14,554257
24519,00;16,69;19470,44512;0,62;23,00732273;14,21381286;14,21381286
24520,00;18,06;24685,93596;0,74;22,14187253;16,31448321;16,31448321
24521,00;36,78;208423,7451;0,63;50,04837164;31,53075115;31,53075115
24522,00;34,43;171022,4864;0,58;49,37497098;28,7560266;28,7560266
24523,00;24,75;63534,54165;0,77;29,5213601;22,66691754;22,66691754
24524,00;36,59;205213,7339;0,60;51,39043236;30,87576813;30,87576813
24525,00;16,45;18641,9865;0,90;17,61621254;15,89445054;15,89445054
24526,00;10,56;4925,676281;0,66;13,98088831;9,171096124;9,171096124
24527,00;53,97;658408,5189;0,27;129,7233176;34,80922808;34,80922808
24528,00;10,56;4925,676281;0,64;14,23875937;9,087670104;9,087670104
24529,00;17,50;22462,85263;0,76;21,00021286;15,97998255;15,97998255
24530,00;17,62;22901,85833;0,92;18,58166159;17,15334348;17,15334348
24531,00;28,77;99729,54147;0,64;38,64096679;24,82239113;24,82239113
24532,00;40,32;274483,9222;0,67;52,47530055;35,33757014;35,33757014
24533,00;7,46;1741,489552;0,51;11,61688976;5,982341459;5,982341459
24534,00;14,99;14118,92046;0,81;17,21748377;13,99173593;13,99173593
24535,00;24,99;65400,08284;0,77;29,66059487;22,94324887;22,94324887
24536,00;14,10;11753,94966;0,62;19,43874774;12,01471481;12,01471481
24537,00;17,84;23788,32154;0,63;24,22997455;15,30950385;15,30950385
24538,00;9,77;3908,820095;0,56;14,30116521;8,077794949;8,077794949
24539,00;30,05;113701,8695;0,87;33,04495433;28,66070837;28,66070837
24540,00;4,89;488,6025119;0,74;5,957798479;4,424769363;4,424769363
24541,00;7,98;2127,692162;0,84;8,951631927;7,53284418;7,53284418
24542,00;17,62;22901,85833;0,84;19,79472867;16,61943597;16,61943597
24543,00;11,28;6018,022223;0,50;17,91538229;8,955081628;8,955081628
24544,00;23,94;57447,68835;0,76;28,63193716;21,88601074;21,88601074
24545,00;33,14;152437,7194;0,55;49,55817034;27,09843966;27,09843966
24546,00;30,15;114830,7301;0,76;36,11112907;27,55270388;27,55270388
24547,00;12,30;7787,610372;0,65;16,33271438;10,66912047;10,66912047
24548,00;29,18;104075,7334;0,61;40,57755107;24,74500345;24,74500345
24549,00;26,58;78618,79008;0,72;33,03408168;23,83624025;23,83624025
24550,00;72,91;1623448,465;0,70;92,55025318;64,71219682;64,71219682
24551,00;7,10;1496,985136;0,51;11,12051389;5,668941965;5,668941965
24552,00;30,51;119001,5467;0,53;46,35107434;24,75723254;24,75723254
24553,00;31,67;132993,2597;0,58;45,51501686;26,41150546;26,41150546
24554,00;15,71;16229,91908;0,67;20,47125798;13,75756606;13,75756606
24555,00;21,85;43701,93721;0,79;25,51005093;20,22322328;20,22322328
24556,00;21,85;43701,93721;0,79;25,59600292;20,18923969;20,18923969
24557,00;16,79;19817,10525;0,80;19,42238824;15,60718175;15,60718175
24558,00;25,07;66025,91827;0,90;26,82416666;24,24095922;24,24095922
24559,00;14,66;13192,26783;0,60;20,54443241;12,38136001;12,38136001
24560,00;7,46;1741,489552;0,51;11,61688976;5,982341459;5,982341459
24561,00;4,89;488,6025119;0,74;5,957798479;4,424769363;4,424769363
24562,00;15,19;14684,8938;0,67;19,91470523;13,26796017;13,26796017
24563,00;3,99;265,9615203;0,55;5,920832418;3,274716546;3,274716546
24564,00;6,31;1051,305217;0,64;8,449774004;5,450013254;5,450013254
24565,00;24,10;58648,66127;0,73;29,62850784;21,73851418;21,73851418
24566,00;4,89;488,6025119;0,39;9,131582813;3,574049079;3,574049079
24567,00;10,93;5462,742159;0,89;11,80158329;10,51213449;10,51213449
24568,00;5,82;823,8671914;0,92;6,142200964;5,658773208;5,658773208
24569,00;7,46;1741,489552;0,69;9,577290045;6,588625336;6,588625336
24570,00;3,99;265,9615203;0,55;5,920832418;3,274716546;3,274716546
24571,00;10,93;5462,742159;0,46;18,44575182;8,408390366;8,408390366
24572,00;12,93;9049,045146;0,48;20,98599706;10,14593952;10,14593952
24573,00;31,44;130232,2096;0,62;43,29431003;26,79782141;26,79782141
24574,00;38,88;246265,8631;0,37;75,04991586;27,98869812;27,98869812
24575,00;49,18;498407,0635;0,32;104,8839729;33,68163963;33,68163963
24576,00;12,30;7787,610372;0,69;15,67622953;10,89022859;10,89022859
24577,00;11,63;6590,937531;0,88;12,6609299;11,14798796;11,14798796
24578,00;8,92;2973,540194;0,68;11,49628435;7,858033091;7,858033091
24579,00;9,03;3085,741997;0,82;10,2989346;8,457448285;8,457448285
24580,00;27,06;82976,5845;0,85;30,24199258;25,59341691;25,59341691
24581,00;27,85;90527,54376;0,70;35,41640909;24,70266456;24,70266456
24582,00;11,63;6590,937531;0,43;20,41019392;8,780226666;8,780226666
24583,00;11,63;6590,937531;0,46;19,61193714;8,957133493;8,957133493
24584,00;31,95;136571,4353;0,66;42,26078436;27,77581786;27,77581786
24585,00;7,46;1741,489552;0,51;11,6496131;5,973933459;5,973933459
24586,00;32,29;140987,5478;0,73;39,84670214;29,06363175;29,06363175
24587,00;16,69;19470,44512;0,62;22,95467278;14,23010427;14,23010427
24588,00;18,50;26514,07599;0,84;20,77457322;17,45532295;17,45532295
24589,00;6,31;1051,305217;0,64;8,449774004;5,450013254;5,450013254
24590,00;27,64;88446,50229;0,82;31,59266532;25,85252063;25,85252063
24591,00;22,96;50705,216;0,71;28,89310298;20,46844834;20,46844834
24592,00;6,91;1381,976598;0,33;14,50207142;4,769699515;4,769699515
24593,00;11,63;6590,937531;0,60;16,36217307;9,806381892;9,806381892
24594,00;9,77;3908,820095;0,59;13,86250489;8,204605057;8,204605057
24595,00;13,53;10372,07306;0,81;15,54110106;12,62256415;12,62256415
24596,00;14,10;11753,94966;0,85;15,6945043;13,37130536;13,37130536
24597,00;10,02;4216,295079;0,74;12,26237464;9,060119037;9,060119037
24598,00;6,20;997,6594824;0,36;12,27138311;4,405549703;4,405549703
24599,00;39,34;255066,3819;0,79;45,89163949;36,42633855;36,42633855
24600,00;23,26;52727,50025;0,78;27,51811216;21,38774356;21,38774356
24601,00;4,89;488,6025119;0,74;5,957798479;4,424769363;4,424769363
24602,00;15,52;15644,507;0,76;18,68309125;14,13879081;14,13879081
24603,00;14,66;13192,26783;0,79;17,08706346;13,57630884;13,57630884
24604,00;50,01;523825,6285;0,46;84,27183791;38,52191192;38,52191192
24605,00;30,22;115585,3665;0,53;45,92510868;24,51218503;24,51218503
24606,00;17,16;21162,95941;0,49;27,42157951;13,57368172;13,57368172
24607,00;24,10;58648,66127;0,71;30,23093077;21,52082855;21,52082855
24608,00;6,91;1381,976598;0,82;7,897781444;6,46328764;6,46328764
24609,00;36,29;200203,1058;0,97;36,91896947;35,98042721;35,98042721
24610,00;4,89;488,6025119;0,74;5,957798479;4,424769363;4,424769363
24611,00;9,77;3908,820095;0,81;11,21321642;9,122490805;9,122490805
24612,00;52,85;618350,1749;0,49;85,38422476;41,57996501;41,57996501
24613,00;20,15;34247,51604;0,88;21,88972329;19,32636148;19,32636148
24614,00;7,46;1741,489552;0,75;9,013960551;6,791384287;6,791384287
24615,00;9,36;3430,542792;0,77;11,1736881;8,561282809;8,561282809
24616,00;31,41;129839,3525;0,77;37,46591225;28,7634324;28,7634324
24617,00;34,66;174477,4214;0,51;54,57317981;27,62712437;27,62712437
24618,00;7,98;2127,692162;0,72;9,919921404;7,155763468;7,155763468
24619,00;31,76;134182,4648;0,64;42,76171488;27,37007712;27,37007712
24620,00;11,72;6736,859063;0,81;13,52325732;10,9054545;10,9054545
24621,00;39,69;261982,0876;0,56;58,62423779;32,66276077;32,66276077
24622,00;20,54;36281,69912;0,65;27,32877324;17,80284602;17,80284602
24623,00;18,92;28385,24089;0,87;20,74539052;18,07345492;18,07345492
24624,00;12,30;7787,610372;0,99;12,40115832;12,24409461;12,24409461
24625,00;34,55;172747,0748;0,63;47,25356009;29,54226431;29,54226431
24626,00;13,16;9538,118315;0,78;15,53696851;12,1060902;12,1060902
24627,00;21,67;42613,95378;0,84;24,25516217;20,47997958;20,47997958
24628,00;26,54;78286,83204;0,79;31,06712671;24,52728687;24,52728687
24629,00;32,78;147494,0382;0,92;34,54564803;31,92612844;31,92612844
24630,00;30,25;115963,3022;0,82;34,58950583;28,29070718;28,29070718
24631,00;17,95;24235,74354;0,33;37,80016145;12,37191826;12,37191826
24632,00;23,60;55070,73508;0,92;24,86636714;22,99375827;22,99375827
24633,00;33,38;155763,5608;0,54;50,07564681;27,25055457;27,25055457
24634,00;12,30;7787,610372;0,85;13,69290167;11,65225709;11,65225709
24635,00;12,85;8887,93695;0,62;17,59712835;10,98083275;10,98083275
24636,00;17,84;23788,32154;0,85;19,86031403;16,9100363;16,9100363
24637,00;42,97;332281,2156;0,95;44,55601109;42,19446056;42,19446056
24638,00;22,21;45905,14333;0,59;31,55387071;18,63631525;18,63631525
24639,00;14,52;12827,51774;0,69;18,59091416;12,83443144;12,83443144
24640,00;23,77;56255,02688;0,87;26,12368681;22,67352945;22,67352945
24641,00;29,18;104075,7334;0,61;40,44459209;24,78564388;24,78564388
24642,00;24,35;60465,57993;0,87;26,70705021;23,24860213;23,24860213
24643,00;27,13;83653,9423;0,60;38,15415619;22,87852254;22,87852254
24644,00;9,03;3082,419335;0,37;17,5401832;6,477158027;6,477158027
24645,00;46,35;417176,1381;0,59;66,21879784;38,78151573;38,78151573
24646,00;14,10;11753,94966;0,82;16,15116048;13,18092056;13,18092056
24647,00;14,66;13192,26783;0,62;20,20646521;12,48447407;12,48447407
24648,00;13,31;9868,902008;0,67;17,30790588;11,66723247;11,66723247
24649,00;12,22;7634,414253;0,71;15,31336405;10,90958556;10,90958556
24650,00;4,89;488,6025119;0,39;9,131582813;3,574049079;3,574049079
24651,00;6,07;935,2795074;0,67;7,933008333;5,30526949;5,30526949
24652,00;40,98;288202,3357;0,81;47,23557932;38,16540017;38,16540017
24653,00;9,36;3430,542792;0,62;12,9045906;7,966453038;7,966453038
24654,00;9,77;3908,820095;0,77;11,63306074;8,956359937;8,956359937
24655,00;8,46;2538,853126;0,73;10,42648359;7,624397883;7,624397883
24656,00;17,27;21593,38433;0,73;21,39277624;15,5232438;15,5232438
24657,00;14,93;13931,91641;0,83;16,87540208;14,03893168;14,03893168
24658,00;4,23;317,3566408;0,64;5,708819801;3,64297611;3,64297611
24659,00;15,71;16229,91908;0,51;24,50834625;12,57351977;12,57351977
24660,00;20,92;38354,63441;0,68;27,17742992;18,35525519;18,35525519
24661,00;4,89;488,6025119;0,39;9,131582813;3,574049079;3,574049079
24662,00;23,60;55070,73508;0,91;25,07218205;22,89918711;22,89918711
24663,00;16,45;18641,9865;0,69;21,0364608;14,54505783;14,54505783
24664,00;12,93;9049,045146;0,38;24,82805089;9,327940332;9,327940332
24665,00;15,45;15450,96808;0,90;16,56332119;14,92312687;14,92312687
24666,00;12,62;8410,44174;0,58;18,14577764;10,51906906;10,51906906
24667,00;13,53;10372,07306;0,91;14,43938464;13,09526033;13,09526033
24668,00;13,82;11055,81279;1,00;13,84921399;13,80506546;13,80506546
24669,00;28,35;95445,59158;0,75;34,47579272;25,70848603;25,70848603
24670,00;23,77;56255,02688;0,81;27,28488362;22,18581109;22,18581109
24671,00;19,95;33245,19003;0,76;23,98827551;18,18949288;18,18949288
24672,00;49,27;500868,3304;0,76;58,98390741;45,02468799;45,02468799
24673,00;22,21;45905,14333;0,63;30,36512158;18,99760515;18,99760515
24674,00;33,97;164182,1039;0,48;55,21892883;26,64247793;26,64247793
24675,00;39,19;252121,4387;0,71;49,21380467;34,9717297;34,9717297
24676,00;37,64;223307,7608;0,63;51,07361609;32,30794239;32,30794239
24677,00;16,45;18641,9865;0,78;19,47246811;15,11789377;15,11789377
24678,00;17,39;22026,68842;0,95;17,96543128;17,10848195;17,10848195
24679,00;22,74;49276,9533;0,93;23,7899775;22,2372257;22,2372257
24680,00;16,93;20310,82502;0,78;19,95831025;15,58682262;15,58682262
24681,00;6,31;1051,305217;0,64;8,449774004;5,450013254;5,450013254
24682,00;14,59;13009,46667;0,71;18,26832537;13,03875344;13,03875344
24683,00;18,06;24685,93596;0,73;22,29700015;16,25763152;16,25763152
24684,00;19,18;29576,13491;0,77;22,8073417;17,59499185;17,59499185
24685,00;16,14;17623,44348;0,66;21,3077928;14,05179638;14,05179638
24686,00;30,64;120530,4629;0,80;35,52530543;28,46001976;28,46001976
24687,00;22,03;44799,02537;0,70;27,94734393;19,56229071;19,56229071
24688,00;18,92;28385,24089;0,81;21,75847243;17,64768675;17,64768675
24689,00;3,99;265,9615203;0,55;5,920832418;3,274716546;3,274716546
24690,00;21,85;43701,93721;0,64;29,46689955;18,81649886;18,81649886
24691,00;49,55;509514,5209;0,65;66,22340624;42,85763685;42,85763685
24692,00;11,28;6018,022223;0,66;14,85416472;9,834640091;9,834640091
24693,00;23,94;57447,68835;0,62;32,97592428;20,39358069;20,39358069
24694,00;16,21;17825,62325;0,77;19,28178166;14,85608846;14,85608846
24695,00;24,75;63534,54165;0,38;47,40199307;17,888023;17,888023
24696,00;12,25;7704,121956;0,33;25,86055646;8,433315286;8,433315286
24697,00;17,62;22901,85833;0,90;18,84616322;17,0325465;17,0325465
24698,00;18,50;26514,07599;0,65;24,55824281;16,05444509;16,05444509
24699,00;5,64;752,2527779;1,00;5,641895835;5,641895835;5,641895835
24700,00;11,28;6018,022223;0,77;13,44211754;10,33829081;10,33829081
24701,00;27,06;82976,5845;0,69;34,72901578;23,8829096;23,8829096
24702,00;43,34;340911,6305;0,65;57,94123531;37,4785456;37,4785456
24703,00;20,73;37313,36815;0,67;27,19285801;18,09924648;18,09924648
24704,00;30,77;122065,8712;0,96;31,71477472;30,31251756;30,31251756
24705,00;13,82;11055,81279;0,76;16,5367541;12,63356442;12,63356442
24706,00;16,93;20310,82502;0,72;20,99501793;15,1971221;15,1971221
24707,00;20,73;37313,36815;0,77;24,66441375;19,00432826;19,00432826
24708,00;10,17;4407,464687;0,62;14,01675234;8,664159048;8,664159048
24709,00;20,54;36281,69912;0,70;26,1071649;18,2146004;18,2146004
24710,00;3,99;265,9615203;0,55;5,920832418;3,274716546;3,274716546
24711,00;12,30;7787,610372;0,74;15,00405856;11,13149325;11,13149325
24712,00;10,56;4925,676281;0,51;16,47445231;8,448568618;8,448568618
24713,00;6,31;1051,305217;0,64;8,449774004;5,450013254;5,450013254
24714,00;5,64;752,2527779;0,56;8,298463759;4,651989701;4,651989701
24715,00;30,25;115963,3022;0,86;33,55310581;28,72431093;28,72431093
24716,00;6,91;1381,976598;0,89;7,453065063;6,653322629;6,653322629
24717,00;23,26;52727,50025;0,85;25,97840943;22,01243102;22,01243102
24718,00;39,29;254083,4678;0,82;44,77080479;36,80835839;36,80835839
24719,00;9,77;3908,820095;0,62;13,41379518;8,340703851;8,340703851
24720,00;3,99;265,9615203;0,55;5,920832418;3,274716546;3,274716546
24721,00;20,34;35259,71755;0,62;27,90438388;17,36836314;17,36836314
